Loja,Produto,Categoria,Data,Quantidade,Valor Unitário Médio,Total
Restaurante Bodogami,FRAPPE POCAO DO AMOR,BEBIDAS,07/02/2021,2,"R$17,00","R$34,00"
Restaurante Bodogami,SODA ITALIANA CUST,DRINKS NAO ALCOOLICOS,02/02/2022,2,"R$9,00","R$18,00"
Restaurante Bodogami,COCA COLA 350ML,BEBIDAS REFRIGERANTES,28/02/2021,7,"R$7,00","R$49,00"
Restaurante Bodogami,SODA ANTARCTICA 350ML,BEBIDAS REFRIGERANTES,14/02/2021,2,"R$7,00","R$14,00"
Restaurante Bodogami,GRANDE ICED MOCHA,CAFE CLASSICOS,08/01/2022,1,"R$15,00","R$15,00"
Restaurante Bodogami,AMERICANO,CAFE CLASSICOS,18/12/2022,2,"R$5,00","R$10,00"
Restaurante Bodogami,SUCO DE LIMAO,BEBIDAS,17/11/2022,1,"R$9,00","R$9,00"
Restaurante Bodogami,CHA VERDE GELADO COM LIMAO,CAFE CLASSICOS,04/11/2021,2,"R$8,00","R$16,00"
Restaurante Bodogami,MATCHA LATTE,CAFE AUTORAIS,14/03/2023,1,"R$10,00","R$10,00"
Restaurante Bodogami,COCA COLA 350ML,BEBIDAS REFRIGERANTES,09/12/2022,33,"R$7,55","R$249,00"
Restaurante Bodogami,ICED MATCHA LATTE,CAFE AUTORAIS,26/05/2022,1,"R$12,00","R$12,00"
Restaurante Bodogami,ESPRESSO,CAFE CLASSICOS,07/06/2022,12,"R$5,00","R$60,00"
Restaurante Bodogami,GRANDE MOCHA,CAFE CLASSICOS,22/05/2021,1,"R$15,00","R$15,00"
Restaurante Bodogami,ESPRESSO,CAFE CLASSICOS,28/08/2022,5,"R$5,00","R$25,00"
Restaurante Bodogami,FRAPPE MORANGO,CAFE CLASSICOS,07/08/2022,1,"R$17,00","R$17,00"
Restaurante Bodogami,CERVEJA BROOKLYN LAGER,BEBIDAS CERVEJAS,03/05/2022,1,"R$18,00","R$18,00"
Restaurante Bodogami,FADA INSENSATA,DRINKS ALCOOLICOS,12/09/2021,4,"R$22,00","R$88,00"
Restaurante Bodogami,ZEN MASTER,DRINKS ALCOOLICOS,16/02/2022,1,"R$20,00","R$20,00"
Restaurante Bodogami,LEITE VEGETAL AVEIA NUDE,CAFE CLASSICOS,13/05/2023,5,"R$3,00","R$15,00"
Restaurante Bodogami,COCA COLA 350ML,BEBIDAS REFRIGERANTES,23/01/2022,16,"R$7,00","R$112,00"
Restaurante Bodogami,BUTTERBEER,DRINKS NAO ALCOOLICOS,11/05/2022,3,"R$15,00","R$45,00"
Restaurante Bodogami,CERVEJA HEINEKEN LATA 350ML,BEBIDAS CERVEJAS,03/09/2022,2,"R$9,00","R$18,00"
Restaurante Bodogami,SUCO DE LARANJA,BEBIDAS,15/07/2021,6,"R$9,00","R$54,00"
Restaurante Bodogami,SODA ITALIANA CUST,DRINKS NAO ALCOOLICOS,12/09/2021,3,"R$8,00","R$24,00"
Restaurante Bodogami,ICED TWIX,CAFE CLASSICOS,06/05/2023,6,"R$18,00","R$108,00"
Restaurante Bodogami,LAVA LAMP,DRINKS NAO ALCOOLICOS,10/06/2022,5,"R$9,00","R$45,00"
Restaurante Bodogami,CHA QUENTE GENMAICHA,BEBIDAS,30/05/2021,1,"R$5,00","R$5,00"
Restaurante Bodogami,GRANDE CAPPUCCINO,CAFE CLASSICOS,07/08/2022,2,"R$13,00","R$26,00"
Restaurante Bodogami,CHOCOWHISKEY,DRINKS ALCOOLICOS,05/03/2023,1,"R$39,00","R$39,00"
Restaurante Bodogami,OPEN BAR 1,DRINKS ALCOOLICOS,14/10/2022,10,"R$65,00","R$650,00"
Restaurante Bodogami,PINK LEMONADE,DRINKS NAO ALCOOLICOS,06/09/2022,4,"R$12,00","R$48,00"
Restaurante Bodogami,GREENY SMITH,CAFE AUTORAIS,24/09/2021,1,"R$12,00","R$12,00"
Restaurante Bodogami,APPLE MARTINI,DRINKS ALCOOLICOS,04/11/2021,2,"R$25,00","R$50,00"
Restaurante Bodogami,BUTTERBEER,DRINKS NAO ALCOOLICOS,24/06/2022,1,"R$15,00","R$15,00"
Restaurante Bodogami,CHAI LATTE,CAFE CLASSICOS,26/06/2022,1,"R$12,00","R$12,00"
Restaurante Bodogami,GIN TONICA,DRINKS ALCOOLICOS,19/02/2023,3,"R$32,00","R$96,00"
Restaurante Bodogami,PINK LEMONADE,DRINKS NAO ALCOOLICOS,19/04/2022,2,"R$9,00","R$18,00"
Restaurante Bodogami,FADA INSENSATA,DRINKS ALCOOLICOS,07/05/2022,7,"R$32,00","R$224,00"
Restaurante Bodogami,CERVEJA MANIACS ALOHA,BEBIDAS CERVEJAS,24/01/2023,2,"R$14,00","R$28,00"
Restaurante Bodogami,GREENY SMITH,CAFE AUTORAIS,05/04/2022,2,"R$12,00","R$24,00"
Restaurante Bodogami,CERVEJA MANIACS WITBIER,BEBIDAS CERVEJAS,11/06/2022,8,"R$12,00","R$96,00"
Restaurante Bodogami,FRAPPE MOCHA,CAFE CLASSICOS,23/05/2021,1,"R$15,00","R$15,00"
Restaurante Bodogami,ESPRESSO,CAFE CLASSICOS,21/02/2023,5,"R$5,00","R$25,00"
Restaurante Bodogami,ZOMBIE,DRINKS ALCOOLICOS,23/04/2021,1,"R$22,00","R$22,00"
Restaurante Bodogami,CHA MATE NATURAL GELADO,BEBIDAS,18/09/2022,4,"R$7,00","R$28,00"
Restaurante Bodogami,CHOCOLATE GELADO,CAFE CLASSICOS,04/10/2022,2,"R$10,00","R$20,00"
Restaurante Bodogami,CHOCOLATE GELADO,CAFE CLASSICOS,07/02/2021,1,"R$13,00","R$13,00"
Restaurante Bodogami,BATIDO COCO LOKO,DRINKS ALCOOLICOS,05/09/2022,1,"R$18,00","R$18,00"
Restaurante Bodogami,CHA QUENTE GENMAICHA,BEBIDAS,26/06/2021,1,"R$5,00","R$5,00"
Restaurante Bodogami,COCA COLA 350ML,BEBIDAS REFRIGERANTES,17/08/2022,5,"R$7,00","R$35,00"
Restaurante Bodogami,PINK LEMONADE,DRINKS NAO ALCOOLICOS,23/07/2021,5,"R$7,00","R$35,00"
Restaurante Bodogami,DOSE DE TEQUILA OURO,DRINKS ALCOOLICOS,30/04/2023,1,"R$20,00","R$20,00"
Restaurante Bodogami,MATCHA LATTE,CAFE AUTORAIS,29/09/2022,1,"R$10,00","R$10,00"
Restaurante Bodogami,COUVERT LUDICO SEMANA,EVENTOS,29/09/2021,9,"R$10,00","R$90,00"
Restaurante Bodogami,SODA LIMONADA ANTARCTICA  DIET LATA 350ML,BEBIDAS REFRIGERANTES,10/02/2022,1,"R$7,00","R$7,00"
Restaurante Bodogami,COUVERT LUDICO SEMANA,EVENTOS,27/04/2023,37,"R$20,00","R$740,00"
Restaurante Bodogami,COCA COLA LATA DIET 350ML,BEBIDAS,05/11/2021,3,"R$7,00","R$21,00"
Restaurante Bodogami,ICED TWIX,CAFE CLASSICOS,11/02/2022,2,"R$15,00","R$30,00"
Restaurante Bodogami,CALDA DE CHOCOLATE,BEBIDAS,03/05/2023,1,"R$2,00","R$2,00"
Restaurante Bodogami,GIN TONICA,DRINKS ALCOOLICOS,21/06/2022,1,"R$28,00","R$28,00"
Restaurante Bodogami,CHA MATE COM LIMAO GELADO,BEBIDAS,29/04/2023,1,"R$9,00","R$9,00"
Restaurante Bodogami,CERVEJA BROOKLYN LAGER,BEBIDAS CERVEJAS,04/03/2022,1,"R$18,00","R$18,00"
Restaurante Bodogami,MELON FRESH,DRINKS NAO ALCOOLICOS,19/09/2021,3,"R$15,00","R$45,00"
Restaurante Bodogami,NEGRONI,DRINKS ALCOOLICOS,24/07/2021,2,"R$23,00","R$46,00"
Restaurante Bodogami,GRANDE AMERICANO,CAFE CLASSICOS,23/07/2021,1,"R$9,00","R$9,00"
Restaurante Bodogami,SODA ITALIANA CUST,DRINKS NAO ALCOOLICOS,25/03/2022,7,"R$9,00","R$63,00"
Restaurante Bodogami,GRANDE MOCHA,CAFE CLASSICOS,29/01/2023,3,"R$15,00","R$45,00"
Restaurante Bodogami,CHA VERDE GELADO COM LIMAO,CAFE CLASSICOS,25/10/2022,1,"R$8,00","R$8,00"
Restaurante Bodogami,CAIPIRINHA,DRINKS ALCOOLICOS,21/08/2021,4,"R$18,00","R$72,00"
Restaurante Bodogami,COCA COLA 350ML,BEBIDAS REFRIGERANTES,31/03/2022,3,"R$7,00","R$21,00"
Restaurante Bodogami,SUCO DE LARANJA,BEBIDAS,04/02/2021,3,"R$9,00","R$27,00"
Restaurante Bodogami,FRAPPE CARAMELO,CAFE CLASSICOS,09/01/2022,1,"R$15,00","R$15,00"
Restaurante Bodogami,AGUA COM GAS,BEBIDAS,21/04/2021,1,"R$7,00","R$7,00"
Restaurante Bodogami,PINK LEMONADE,DRINKS NAO ALCOOLICOS,01/04/2023,8,"R$12,00","R$96,00"
Restaurante Bodogami,CHA VERDE GELADO COM LIMAO,CAFE CLASSICOS,09/07/2021,5,"R$8,00","R$40,00"
Restaurante Bodogami,JAIPUR,CAFE AUTORAIS,03/06/2021,4,"R$12,00","R$48,00"
Restaurante Bodogami,CHOPP,BEBIDAS CERVEJAS,24/11/2021,9,"R$18,00","R$162,00"
Restaurante Bodogami,LATTE MEDIO,CAFE CLASSICOS,22/10/2021,1,"R$9,00","R$9,00"
Restaurante Bodogami,FRAPPE ANIVERSARIO,CAFE AUTORAIS,02/11/2022,2,"R$18,00","R$36,00"
Restaurante Bodogami,FRAPPE UNICORNIO,CAFE CLASSICOS,16/09/2021,4,"R$17,00","R$68,00"
Restaurante Bodogami,GRANDE MOCHA,CAFE CLASSICOS,13/05/2023,1,"R$15,00","R$15,00"
Restaurante Bodogami,ICED TEA,BEBIDAS,22/06/2022,1,"R$8,00","R$8,00"
Restaurante Bodogami,FRAPPE LEITINHO E NUTELLA,CAFE AUTORAIS,05/02/2022,5,"R$21,00","R$105,00"
Restaurante Bodogami,LATTE MEDIO,CAFE CLASSICOS,12/07/2022,1,"R$9,00","R$9,00"
Restaurante Bodogami,FLORESTA NEGRA,CAFE AUTORAIS,22/05/2022,1,"R$18,00","R$18,00"
Restaurante Bodogami,CHOCOLATE GELADO,CAFE CLASSICOS,22/07/2022,1,"R$10,00","R$10,00"
Restaurante Bodogami,COCA COLA LATA DIET 350ML,BEBIDAS,03/06/2021,4,"R$7,00","R$28,00"
Restaurante Bodogami,ESPRESSO,CAFE CLASSICOS,24/02/2023,4,"R$5,00","R$20,00"
Restaurante Bodogami,BODO BLUE,DRINKS NAO ALCOOLICOS,16/01/2022,4,"R$9,00","R$36,00"
Restaurante Bodogami,CARAMELO MACCHIATO,CAFE AUTORAIS,04/05/2022,1,"R$9,00","R$9,00"
Restaurante Bodogami,GIN TONICA,DRINKS ALCOOLICOS,04/03/2022,3,"R$23,00","R$69,00"
Restaurante Bodogami,FRAPPE MATCHA,CAFE CLASSICOS,13/02/2022,3,"R$15,00","R$45,00"
Restaurante Bodogami,FADA INSENSATA,DRINKS ALCOOLICOS,21/01/2021,1,"R$22,00","R$22,00"
Restaurante Bodogami,LUMPY SUNRISE,DRINKS NAO ALCOOLICOS,21/04/2023,7,"R$15,00","R$105,00"
Restaurante Bodogami,FRAPPE PACOQUINHA,CAFE AUTORAIS,16/01/2022,1,"R$18,00","R$18,00"
Restaurante Bodogami,CAPPUCCINO MEDIO,CAFE CLASSICOS,05/10/2021,1,"R$10,00","R$10,00"
Restaurante Bodogami,DOSE DE CACHACA,DRINKS ALCOOLICOS,25/06/2022,2,"R$5,00","R$10,00"
Restaurante Bodogami,AGUA TONICA,BEBIDAS,06/05/2022,1,"R$7,00","R$7,00"
Restaurante Bodogami,COADO,CAFE CLASSICOS,07/01/2023,1,"R$8,00","R$8,00"
Restaurante Bodogami,VIRGIN BODOJITO,DRINKS NAO ALCOOLICOS,13/11/2022,1,"R$15,00","R$15,00"
Restaurante Bodogami,FRAPPE BAUNILHA,CAFE CLASSICOS,09/12/2022,2,"R$17,50","R$35,00"
Restaurante Bodogami,CERVEJA MANIACS WITBIER,BEBIDAS CERVEJAS,02/04/2022,4,"R$12,00","R$48,00"
Restaurante Bodogami,COUVERT LUDICO SEMANA,EVENTOS,02/02/2023,30,"R$20,00","R$600,00"
Restaurante Bodogami,GINGER COLD BREW,CAFE AUTORAIS,13/11/2021,3,"R$12,00","R$36,00"
Restaurante Bodogami,SODA ITALIANA CUST,DRINKS NAO ALCOOLICOS,18/10/2022,5,"R$12,00","R$60,00"
Restaurante Bodogami,CHOPP,BEBIDAS CERVEJAS,07/08/2022,20,"R$15,00","R$300,00"
Restaurante Bodogami,PINK LEMONADE,DRINKS NAO ALCOOLICOS,19/06/2022,5,"R$9,00","R$45,00"
Restaurante Bodogami,HONG KONG,CAFE AUTORAIS,13/01/2023,3,"R$12,00","R$36,00"
Restaurante Bodogami,CHOCOLATE QUENTE EUROPEU,CAFE CLASSICOS,26/05/2021,2,"R$9,00","R$18,00"
Restaurante Bodogami,AGUA MINERAL C/ GAS AMA 350,BEBIDAS,25/03/2022,5,"R$6,00","R$30,00"
Restaurante Bodogami,SUCO DE LARANJA,BEBIDAS,09/01/2021,6,"R$9,00","R$54,00"
Restaurante Bodogami,COCA COLA LATA DIET 350ML,BEBIDAS,08/04/2023,13,"R$8,00","R$104,00"
Restaurante Bodogami,GRANDE MOCHA,CAFE CLASSICOS,09/04/2022,1,"R$15,00","R$15,00"
Restaurante Bodogami,DOSE DE TEQUILA OURO,DRINKS ALCOOLICOS,13/02/2022,1,"R$20,00","R$20,00"
Restaurante Bodogami,SODA LIMONADA ANTARCTICA  DIET LATA 350ML,BEBIDAS REFRIGERANTES,17/02/2023,1,"R$8,00","R$8,00"
Restaurante Bodogami,BUTTERBEER,DRINKS NAO ALCOOLICOS,12/12/2022,4,"R$15,00","R$60,00"
Restaurante Bodogami,AGUA MINERAL C/ GAS AMA 350,BEBIDAS,07/02/2021,1,"R$6,00","R$6,00"
Restaurante Bodogami,CHA QUENTE SENCHA,BEBIDAS,11/04/2023,1,"R$6,00","R$6,00"
Restaurante Bodogami,CERVEJA BROOKLYN EAST IPA,BEBIDAS CERVEJAS,05/06/2022,1,"R$18,00","R$18,00"
Restaurante Bodogami,REFRIGERANTE DE MATCHA,DRINKS ALCOOLICOS,07/04/2023,6,"R$9,00","R$54,00"
Restaurante Bodogami,AGUA MINERAL,BEBIDAS,22/03/2022,4,"R$5,00","R$20,00"
Restaurante Bodogami,AGUA MINERAL C/ GAS AMA 350,BEBIDAS,11/06/2022,9,"R$6,00","R$54,00"
Restaurante Bodogami,CHA MATE COM PESSEGO GELADO,BEBIDAS,15/03/2022,1,"R$8,00","R$8,00"
Restaurante Bodogami,COLD BREW,CAFE CLASSICOS,05/08/2021,1,"R$10,00","R$10,00"
Restaurante Bodogami,CARAMELO MACCHIATO,CAFE AUTORAIS,05/05/2023,5,"R$9,00","R$45,00"
Restaurante Bodogami,CARAMELO MACCHIATO,CAFE AUTORAIS,15/08/2021,1,"R$9,00","R$9,00"
Restaurante Bodogami,PINK LEMONADE,DRINKS NAO ALCOOLICOS,20/08/2022,18,"R$12,00","R$216,00"
Restaurante Bodogami,GRANDE LATTE,CAFE CLASSICOS,11/05/2023,1,"R$13,00","R$13,00"
Restaurante Bodogami,SODA ITALIANA CUST,DRINKS NAO ALCOOLICOS,27/07/2022,9,"R$12,00","R$108,00"
Restaurante Bodogami,GRANDE MOCHA,CAFE CLASSICOS,29/03/2022,1,"R$15,00","R$15,00"
Restaurante Bodogami,PINK LEMONADE,DRINKS NAO ALCOOLICOS,08/05/2021,1,"R$7,00","R$7,00"
Restaurante Bodogami,PINK LEMONADE,DRINKS NAO ALCOOLICOS,18/03/2023,9,"R$12,00","R$108,00"
Restaurante Bodogami,COCADA FRESH,DRINKS NAO ALCOOLICOS,21/02/2023,1,"R$15,00","R$15,00"
Restaurante Bodogami,PINK LEMONADE,DRINKS NAO ALCOOLICOS,18/02/2023,12,"R$12,00","R$144,00"
Restaurante Bodogami,FADA INSENSATA,DRINKS ALCOOLICOS,21/02/2021,1,"R$22,00","R$22,00"
Restaurante Bodogami,GRANDE ICED MOCHA,CAFE CLASSICOS,24/03/2022,1,"R$15,00","R$15,00"
Restaurante Bodogami,TWIX,CAFE AUTORAIS,02/11/2021,6,"R$15,00","R$90,00"
Restaurante Bodogami,ESPRESSO EXTRA,CAFE CLASSICOS,23/10/2021,5,"R$2,00","R$10,00"
Restaurante Bodogami,BODOJITO,DRINKS ALCOOLICOS,07/02/2023,2,"R$24,00","R$48,00"
Restaurante Bodogami,COCA COLA 350ML,BEBIDAS REFRIGERANTES,29/09/2022,6,"R$7,00","R$42,00"
Restaurante Bodogami,FRAPPE OREO PANDA,CAFE AUTORAIS,24/08/2021,1,"R$17,00","R$17,00"
Restaurante Bodogami,CHA MATE NATURAL GELADO,BEBIDAS,06/02/2022,7,"R$7,00","R$49,00"
Restaurante Bodogami,COCA COLA LATA DIET 350ML,BEBIDAS,29/05/2021,4,"R$7,00","R$28,00"
Restaurante Bodogami,CHA QUENTE MATCHA,BEBIDAS,24/07/2021,1,"R$5,00","R$5,00"
Restaurante Bodogami,ICED CARAMELO MACCHIATO,CAFE AUTORAIS,08/12/2021,1,"R$9,00","R$9,00"
Restaurante Bodogami,FRAPPE MATCHA,CAFE CLASSICOS,22/10/2022,2,"R$17,00","R$34,00"
Restaurante Bodogami,COCA COLA LATA DIET 350ML,BEBIDAS,25/01/2023,14,"R$8,00","R$112,00"
Restaurante Bodogami,ICED TEA,BEBIDAS,19/02/2022,10,"R$8,00","R$80,00"
Restaurante Bodogami,CHA MATE COM LIMAO GELADO,BEBIDAS,09/10/2022,3,"R$8,00","R$24,00"
Restaurante Bodogami,BODO BLUE,DRINKS NAO ALCOOLICOS,29/08/2021,2,"R$9,00","R$18,00"
Restaurante Bodogami,NEGRONI,DRINKS ALCOOLICOS,12/06/2021,2,"R$23,00","R$46,00"
Restaurante Bodogami,D10,DRINKS ALCOOLICOS,18/09/2022,2,"R$29,00","R$58,00"
Restaurante Bodogami,CAIPIRINHA,DRINKS ALCOOLICOS,03/06/2022,2,"R$18,00","R$36,00"
Restaurante Bodogami,FANTA LARANJA LATA 350ML,BEBIDAS REFRIGERANTES,14/03/2023,1,"R$8,00","R$8,00"
Restaurante Bodogami,VIRGIN BODOJITO,DRINKS NAO ALCOOLICOS,13/02/2021,1,"R$15,00","R$15,00"
Restaurante Bodogami,FRAPPE CARAMELO,CAFE CLASSICOS,14/08/2021,6,"R$15,00","R$90,00"
Restaurante Bodogami,DOSE DE CACHACA,DRINKS ALCOOLICOS,07/03/2023,2,"R$5,00","R$10,00"
Restaurante Bodogami,DOSE DE SAQUE,DRINKS ALCOOLICOS,15/05/2022,2,"R$5,00","R$10,00"
Restaurante Bodogami,CHOCOLATE GELADO,CAFE CLASSICOS,15/07/2022,1,"R$10,00","R$10,00"
Restaurante Bodogami,CERVEJA MANIACS IPA,BEBIDAS CERVEJAS,05/10/2022,6,"R$12,00","R$72,00"
Restaurante Bodogami,CHA VERDE GELADO COM LIMAO,CAFE CLASSICOS,22/12/2022,3,"R$8,00","R$24,00"
Restaurante Bodogami,CHA MATE NATURAL GELADO,BEBIDAS,31/08/2022,3,"R$7,00","R$21,00"
Restaurante Bodogami,H2O LIMAO 500ML,BEBIDAS REFRIGERANTES,25/07/2021,1,"R$8,00","R$8,00"
Restaurante Bodogami,CHA MATE COM LIMAO GELADO,BEBIDAS,17/11/2021,2,"R$8,00","R$16,00"
Restaurante Bodogami,FRAPPE LEITINHO E NUTELLA,CAFE AUTORAIS,15/04/2022,1,"R$21,00","R$21,00"
Restaurante Bodogami,GRANDE MOCHA,CAFE CLASSICOS,19/11/2022,1,"R$15,00","R$15,00"
Restaurante Bodogami,FADA INSENSATA,DRINKS ALCOOLICOS,06/07/2022,4,"R$32,00","R$128,00"
Restaurante Bodogami,CHA MATE COM LIMAO GELADO,BEBIDAS,18/11/2021,3,"R$8,00","R$24,00"
Restaurante Bodogami,COCA COLA LATA DIET 350ML,BEBIDAS,10/06/2022,7,"R$7,00","R$49,00"
Restaurante Bodogami,CHA QUENTE SENCHA,BEBIDAS,06/11/2022,1,"R$5,00","R$5,00"
Restaurante Bodogami,H2O LIMAO 500ML,BEBIDAS REFRIGERANTES,20/04/2021,1,"R$8,00","R$8,00"
Restaurante Bodogami,BODOJITO,DRINKS ALCOOLICOS,05/11/2022,3,"R$24,00","R$72,00"
Restaurante Bodogami,BATIDO COCO LOKO,DRINKS ALCOOLICOS,10/08/2022,1,"R$18,00","R$18,00"
Restaurante Bodogami,CHOCOLATE QUENTE EUROPEU,CAFE CLASSICOS,27/05/2022,1,"R$9,00","R$9,00"
Restaurante Bodogami,SAQUE FRESH OPEN BAR,DRINKS ALCOOLICOS,08/10/2021,1,"R$1,00","R$1,00"
Restaurante Bodogami,COCA COLA LATA DIET 350ML,BEBIDAS,28/07/2022,10,"R$7,00","R$70,00"
Restaurante Bodogami,DOSE DE CACHACA,DRINKS ALCOOLICOS,09/08/2022,3,"R$5,00","R$15,00"
Restaurante Bodogami,VIRGIN BODOJITO,DRINKS NAO ALCOOLICOS,06/11/2022,1,"R$15,00","R$15,00"
Restaurante Bodogami,D10,DRINKS ALCOOLICOS,10/09/2022,1,"R$29,00","R$29,00"
Restaurante Bodogami,HONG KONG,CAFE AUTORAIS,17/10/2021,1,"R$12,00","R$12,00"
Restaurante Bodogami,FRAPPE ANIVERSARIO,CAFE AUTORAIS,09/12/2022,1,"R$18,00","R$18,00"
Restaurante Bodogami,CHA QUENTE BANCHA,BEBIDAS,25/04/2021,1,"R$5,00","R$5,00"
Restaurante Bodogami,GRANDE MOCHA,CAFE CLASSICOS,11/12/2022,2,"R$15,00","R$30,00"
Restaurante Bodogami,CERVEJA MANIACS IPA,BEBIDAS CERVEJAS,10/09/2022,4,"R$12,00","R$48,00"
Restaurante Bodogami,BUTTERBEER,DRINKS NAO ALCOOLICOS,04/02/2022,10,"R$15,00","R$150,00"
Restaurante Bodogami,BUTTERBEER,DRINKS NAO ALCOOLICOS,21/12/2021,3,"R$15,00","R$45,00"
Restaurante Bodogami,CHA MATE COM LIMAO GELADO,BEBIDAS,19/04/2022,1,"R$8,00","R$8,00"
Restaurante Bodogami,FRAPPE MORANGO,CAFE CLASSICOS,21/02/2023,3,"R$18,00","R$54,00"
Restaurante Bodogami,MELON FRESH,DRINKS NAO ALCOOLICOS,17/01/2021,4,"R$15,00","R$60,00"
Restaurante Bodogami,ICED TEA,BEBIDAS,18/02/2022,8,"R$8,00","R$64,00"
Restaurante Bodogami,COUVERT LUDICO FDS,EVENTOS,13/02/2022,65,"R$25,00","R$1.625,00"
Restaurante Bodogami,CHAI LATTE,CAFE CLASSICOS,20/01/2022,1,"R$12,00","R$12,00"
Restaurante Bodogami,CHA MATE COM LIMAO GELADO,BEBIDAS,07/07/2021,2,"R$7,00","R$14,00"
Restaurante Bodogami,IRISH COFFEE,DRINKS ALCOOLICOS,14/04/2023,3,"R$31,00","R$93,00"
Restaurante Bodogami,LEITE VEGETAL AVEIA NUDE,CAFE CLASSICOS,09/11/2022,2,"R$3,00","R$6,00"
Restaurante Bodogami,APPLE MARTINI,DRINKS ALCOOLICOS,03/08/2021,1,"R$20,00","R$20,00"
Restaurante Bodogami,FRAPPE LEITINHO E NUTELLA,CAFE AUTORAIS,05/11/2022,1,"R$25,00","R$25,00"
Restaurante Bodogami,CHA MATE COM PESSEGO GELADO,BEBIDAS,26/08/2022,3,"R$8,00","R$24,00"
Restaurante Bodogami,AGUA MINERAL C/ GAS AMA 350,BEBIDAS,25/09/2021,6,"R$6,00","R$36,00"
Restaurante Bodogami,CARAMELO MACCHIATO,CAFE AUTORAIS,31/01/2023,1,"R$9,00","R$9,00"
Restaurante Bodogami,FADA INSENSATA,DRINKS ALCOOLICOS,08/01/2023,1,"R$32,00","R$32,00"
Restaurante Bodogami,CHA MATE COM PESSEGO GELADO,BEBIDAS,03/10/2021,3,"R$8,00","R$24,00"
Restaurante Bodogami,TWIX,CAFE AUTORAIS,23/04/2023,2,"R$18,00","R$36,00"
Restaurante Bodogami,CERVEJA MANIACS IPA,BEBIDAS CERVEJAS,19/12/2022,6,"R$12,00","R$72,00"
Restaurante Bodogami,COCA COLA 350ML,BEBIDAS REFRIGERANTES,08/04/2023,9,"R$8,00","R$72,00"
Restaurante Bodogami,FRAPPE MATCHA,CAFE CLASSICOS,21/11/2021,2,"R$15,00","R$30,00"
Restaurante Bodogami,ORANGE COFFEE,CAFE AUTORAIS,25/02/2021,3,"R$12,00","R$36,00"
Restaurante Bodogami,SUCO DE LIMAO,BEBIDAS,20/06/2021,2,"R$9,00","R$18,00"
Restaurante Bodogami,FRAPPE MORANGO,CAFE CLASSICOS,07/01/2023,7,"R$18,00","R$126,00"
Restaurante Bodogami,GRANDE CAPPUCCINO,CAFE CLASSICOS,08/05/2022,1,"R$13,00","R$13,00"
Restaurante Bodogami,CHA PRETO NATURAL SABORIZADO,BEBIDAS,10/02/2023,7,"R$12,00","R$84,00"
Restaurante Bodogami,CERVEJA MANIACS IPA,BEBIDAS CERVEJAS,27/08/2022,6,"R$12,00","R$72,00"
Restaurante Bodogami,GRANDE CHOCOLATE QUENTE EUROPEU,CAFE CLASSICOS,29/03/2023,2,"R$15,00","R$30,00"
Restaurante Bodogami,FRAPPE SET BELO,CAFE AUTORAIS,30/04/2023,1,"R$18,00","R$18,00"
Restaurante Bodogami,SUCO DE LARANJA,BEBIDAS,14/05/2023,2,"R$12,00","R$24,00"
Restaurante Bodogami,COUVERT LUDICO SEMANA,EVENTOS,18/02/2023,2,"R$20,00","R$40,00"
Restaurante Bodogami,CERVEJA BROOKLYN EAST IPA,BEBIDAS CERVEJAS,19/02/2022,4,"R$18,00","R$72,00"
Restaurante Bodogami,SUCO DE LARANJA,BEBIDAS,08/04/2022,7,"R$9,00","R$63,00"
Restaurante Bodogami,D10,DRINKS ALCOOLICOS,02/10/2022,1,"R$29,00","R$29,00"
Restaurante Bodogami,COUVERT LUDICO SEMANA,EVENTOS,12/04/2023,21,"R$20,00","R$420,00"
Restaurante Bodogami,CHOCOLATE GELADO,CAFE CLASSICOS,25/01/2022,1,"R$10,00","R$10,00"
Restaurante Bodogami,SAQUE FRESH,DRINKS ALCOOLICOS,18/02/2023,3,"R$20,00","R$60,00"
Restaurante Bodogami,AGUA MINERAL,BEBIDAS,19/02/2022,13,"R$5,00","R$65,00"
Restaurante Bodogami,CHANTILY EXTRA,CAFE CLASSICOS,07/10/2021,1,"R$2,00","R$2,00"
Restaurante Bodogami,AGUA MINERAL,BEBIDAS,08/02/2022,9,"R$5,00","R$45,00"
Restaurante Bodogami,SUCO DE LARANJA,BEBIDAS,18/09/2021,6,"R$9,00","R$54,00"
Restaurante Bodogami,CERVEJA ORIGINAL,BEBIDAS CERVEJAS,13/11/2022,2,"R$9,00","R$18,00"
Restaurante Bodogami,PINK LEMONADE,DRINKS NAO ALCOOLICOS,25/08/2022,4,"R$12,00","R$48,00"
Restaurante Bodogami,PINK LEMONADE,DRINKS NAO ALCOOLICOS,12/02/2022,12,"R$9,00","R$108,00"
Restaurante Bodogami,LUMPY SUNRISE,DRINKS NAO ALCOOLICOS,05/11/2021,4,"R$15,00","R$60,00"
Restaurante Bodogami,FRAPPE UNICORNIO,CAFE CLASSICOS,03/11/2021,1,"R$17,00","R$17,00"
Restaurante Bodogami,ORANGE COFFEE,CAFE AUTORAIS,05/02/2021,2,"R$12,00","R$24,00"
Restaurante Bodogami,FRAPPE LEITINHO E NUTELLA,CAFE AUTORAIS,12/10/2022,1,"R$25,00","R$25,00"
Restaurante Bodogami,MUGUICHA,BEBIDAS,24/07/2021,1,"R$5,00","R$5,00"
